country_name,region,risk_name,risk_short,year,age_name,sex,measure,nm_mean,nm_upper,nm_lower,pc_mean,pc_upper,pc_lower,rt_mean,rt_upper,rt_lower
United States,High-income North America,Diet low in whole grains,Low whole grains,2010,15-49 years,Females,yll,67874.9,85975.4,50143.2,0.0189103,0.0239087,0.01388,93.7369,118.734,69.249
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,2010,15-49 years,Females,yll,108444.0,148814.0,70114.5,0.0302011,0.0407865,0.0194187,149.764,205.516,96.8298
United States,High-income North America,Diet low in milk,Low milk,2010,15-49 years,Females,yll,9195.07,16672.8,2495.08,0.00256199,0.00459646,0.000689922,12.6986,23.0256,3.44576
United States,High-income North America,Diet high in red meat,High red meat,2010,15-49 years,Females,yll,3025.22,5628.62,775.192,0.000843689,0.00156714,0.000214012,4.1779,7.77326,1.07056
United States,High-income North America,Diet high in processed meat,High processed meat,2010,15-49 years,Females,yll,67405.7,125149.0,16991.6,0.0187728,0.0349316,0.00475242,93.0889,172.833,23.4659
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,15-49 years,Females,yll,40057.0,58085.3,25966.1,0.0111635,0.0162556,0.00728826,55.3197,80.2172,35.8598
United States,High-income North America,Diet low in fiber,Low fiber,2010,15-49 years,Females,yll,53826.7,82825.2,25661.9,0.0149958,0.0232063,0.00719447,74.336,114.384,35.4397
United States,High-income North America,Diet low in calcium,Low calcium,2010,15-49 years,Females,yll,6354.72,9263.16,4232.85,0.00177091,0.00257825,0.00117428,8.77602,12.7926,5.84567
United States,High-income North America,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,15-49 years,Females,yll,67836.1,92274.7,48602.1,0.0188968,0.0255636,0.0135856,93.6832,127.434,67.1206
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,2010,15-49 years,Females,yll,26538.2,42405.2,12426.4,0.0073939,0.0118581,0.00350233,36.6499,58.5626,17.1611
United States,High-income North America,Diet high in trans fatty acids,High trans fat,2010,15-49 years,Females,yll,68622.9,93690.7,45258.4,0.0191135,0.0260609,0.0127713,94.7698,129.389,62.5029
United States,High-income North America,Diet high in sodium,High sodium,2010,15-49 years,Females,yll,78221.5,111312.0,47797.6,0.0217932,0.0309518,0.0131865,108.026,153.725,66.0097
United States,High-income North America,Physical inactivity and low physical activity,Physical inactivity,2010,15-49 years,Females,yll,222979.0,262475.0,186682.0,0.0621334,0.0735179,0.0514285,307.94,362.484,257.812
United States,High-income North America,Occupational risks,Occupational risks,2010,15-49 years,Females,yll,6297.66,10503.4,2817.06,0.00175516,0.00287805,0.00079113,8.69721,14.5054,3.89043
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,2010,15-49 years,Females,yll,4573.32,6963.75,2891.07,0.00127409,0.00191534,0.000812636,6.31586,9.6171,3.99264
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,2010,15-49 years,Females,yll,1894.0,2451.62,1446.82,0.000527846,0.000689335,0.000402314,2.61566,3.38574,1.99809
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,15-49 years,Females,yll,1914.35,3458.91,601.011,0.000533286,0.000971845,0.000169807,2.64376,4.77684,0.830011
United States,High-income North America,Occupational risk factors for injuries,Occupational injury,2010,15-49 years,Females,yll,-2084.01,123.225,-4023.45,-0.000580066,3.5037e-05,-0.00111766,-2.87806,0.170177,-5.55648
United States,High-income North America,Sexual abuse and violence,Sexual abuse & violence,2010,15-49 years,Females,yll,185364.0,257244.0,123261.0,0.0516091,0.0702932,0.0347735,255.992,355.261,170.226
United States,High-income North America,Childhood sexual abuse,Childhood sexual abuse,2010,15-49 years,Females,yll,36730.8,56173.4,21466.3,0.0102304,0.0154556,0.00593469,50.7261,77.5768,29.6455
United States,High-income North America,Intimate partner violence,Intimate partner violence,2010,15-49 years,Females,yll,161432.0,237472.0,90178.2,0.0449448,0.0645282,0.0253471,222.941,327.955,124.538
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,2010,50-69 years,Females,yll,458.142,1072.13,28.3637,6.85138e-05,0.000162074,4.2926e-06,1.26053,2.94985,0.0780394
United States,High-income North America,Unimproved water source,Unimproved water,2010,50-69 years,Females,yll,439.279,1027.28,28.0502,6.56936e-05,0.000155796,4.22695e-06,1.20863,2.82643,0.0771769
United States,High-income North America,Unimproved sanitation,Sanitation,2010,50-69 years,Females,yll,19.5297,54.0095,0.431521,2.91988e-06,8.06924e-06,6.54959e-08,0.0537338,0.148601,0.00118728
United States,High-income North America,Ambient particulate matter pollution,Ambient PM pollution,2010,50-69 years,Females,yll,272218.0,348041.0,218480.0,0.0406559,0.0502064,0.032831,748.978,957.594,601.122
United States,High-income North America,Ambient ozone pollution,Ozone,2010,50-69 years,Females,yll,17484.8,31534.2,5727.97,0.00261374,0.0046961,0.000861805,48.1075,86.7628,15.7599
United States,High-income North America,Other environmental risks,Other environmental,2010,50-69 years,Females,yll,83158.0,166100.0,36994.6,0.0124151,0.0248323,0.00554336,228.8,457.004,101.786
United States,High-income North America,Residential radon,Radon,2010,50-69 years,Females,yll,44815.8,122441.0,4554.32,0.00668633,0.0180824,0.000678699,123.306,336.882,12.5307
United States,High-income North America,Lead exposure,Lead,2010,50-69 years,Females,yll,38342.2,61028.2,20836.8,0.00572878,0.00915537,0.0031633,105.494,167.912,57.33
United States,High-income North America,Child and maternal undernutrition,Undernutrition,2010,50-69 years,Females,yll,3475.24,5025.95,1593.7,0.000519565,0.000758113,0.000237252,9.56174,13.8283,4.38489
United States,High-income North America,Iron deficiency,Iron deficiency,2010,50-69 years,Females,yll,3475.24,5025.95,1593.7,0.000519565,0.000758113,0.000237252,9.56174,13.8283,4.38489
United States,High-income North America,Tobacco smoking,Smoking,2010,50-69 years,Females,yll,1607970.0,1997740.0,1286150.0,0.240131,0.291874,0.196763,4424.13,5496.55,3538.7
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,50-69 years,Females,yll,1586730.0,1976000.0,1261300.0,0.236958,0.289002,0.193002,4365.71,5436.74,3470.31
United States,High-income North America,Second-hand smoke,Second-hand smoke,2010,50-69 years,Females,yll,21235.8,41826.0,8713.65,0.00317328,0.00618141,0.00129678,58.4278,115.08,23.9746
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,2010,50-69 years,Females,yll,368702.0,475450.0,253952.0,0.0551208,0.0713956,0.0375947,1014.44,1308.15,698.719
United States,High-income North America,Alcohol use,Alcohol use,2010,50-69 years,Females,yll,308235.0,408022.0,199638.0,0.0460792,0.060821,0.0294749,848.074,1122.63,549.281
United States,High-income North America,Drug use,Drug use,2010,50-69 years,Females,yll,79516.0,142050.0,34051.3,0.0118906,0.021039,0.00510642,218.779,390.834,93.6884
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,2010,50-69 years,Females,yll,557387.0,715080.0,424125.0,0.0832784,0.10491,0.0636914,1533.59,1967.46,1166.93
United States,High-income North America,High total cholesterol,High total cholesterol,2010,50-69 years,Females,yll,433727.0,594222.0,298529.0,0.0647737,0.0870274,0.0448974,1193.35,1634.93,821.369
United States,High-income North America,High blood pressure,High blood pressure,2010,50-69 years,Females,yll,789651.0,1027420.0,553599.0,0.117957,0.150768,0.0830104,2172.64,2826.82,1523.16
United States,High-income North America,High body-mass index,High body-mass index,2010,50-69 years,Females,yll,1209260.0,1407950.0,1049700.0,0.180673,0.205314,0.157431,3327.14,3873.82,2888.12
United States,High-income North America,Low bone mineral density,Low bone mineral density,2010,50-69 years,Females,yll,16674.4,26044.3,6332.34,0.00249487,0.00395763,0.00093135,45.8778,71.6578,17.4227
United States,High-income North America,Dietary risks,Dietary risks,2010,50-69 years,Females,yll,1470310.0,1765250.0,1291790.0,0.219606,0.250108,0.19513,4045.4,4856.89,3554.22
United States,High-income North America,Diet low in fruits,Low fruit,2010,50-69 years,Females,yll,594851.0,765810.0,426596.0,0.088839,0.1127,0.0647114,1636.67,2107.04,1173.73
United States,High-income North America,Diet low in vegetables,Low vegetables,2010,50-69 years,Females,yll,268493.0,357292.0,181625.0,0.0401123,0.0527067,0.0273165,738.728,983.047,499.72
United States,High-income North America,Diet low in whole grains,Low whole grains,2010,50-69 years,Females,yll,170941.0,223911.0,123583.0,0.0255345,0.0331493,0.0184246,470.324,616.066,340.026
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,2010,50-69 years,Females,yll,393413.0,554035.0,246096.0,0.0587269,0.0807404,0.0369443,1082.43,1524.36,677.104
United States,High-income North America,Diet low in milk,Low milk,2010,50-69 years,Females,yll,30018.6,54448.3,7805.79,0.00448508,0.0080786,0.00117003,82.5929,149.808,21.4767
United States,High-income North America,Diet high in red meat,High red meat,2010,50-69 years,Females,yll,9980.96,18943.1,2746.51,0.00149246,0.00286328,0.000403167,27.4615,52.1198,7.5567
United States,High-income North America,Diet high in processed meat,High processed meat,2010,50-69 years,Females,yll,216746.0,426404.0,51285.6,0.0323624,0.0617841,0.00772685,596.352,1173.2,141.107
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,50-69 years,Females,yll,82290.4,119256.0,50923.7,0.0122986,0.0179612,0.00777804,226.413,328.121,140.111
United States,High-income North America,Diet low in fiber,Low fiber,2010,50-69 years,Females,yll,160058.0,250178.0,76623.9,0.0239081,0.0374061,0.0114848,440.38,688.335,210.822
United States,High-income North America,Diet low in calcium,Low calcium,2010,50-69 years,Females,yll,19438.5,29489.9,12963.9,0.00290526,0.00439675,0.00191819,53.4828,81.1382,35.6687
United States,High-income North America,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,50-69 years,Females,yll,227304.0,315670.0,161663.0,0.0339375,0.0459959,0.0240758,625.402,868.53,444.798
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,2010,50-69 years,Females,yll,87920.3,140051.0,40153.9,0.0131283,0.020501,0.00603373,241.903,385.335,110.479
United States,High-income North America,Diet high in trans fatty acids,High trans fat,2010,50-69 years,Females,yll,220463.0,309182.0,151186.0,0.0329123,0.0451996,0.0227031,606.58,850.678,415.971
United States,High-income North America,Diet high in sodium,High sodium,2010,50-69 years,Females,yll,297467.0,419672.0,182465.0,0.0444322,0.0620415,0.0275192,818.445,1154.68,502.032
United States,High-income North America,Physical inactivity and low physical activity,Physical inactivity,2010,50-69 years,Females,yll,693238.0,835989.0,584351.0,0.103575,0.121013,0.0879772,1907.37,2300.13,1607.78
United States,High-income North America,Occupational risks,Occupational risks,2010,50-69 years,Females,yll,27818.4,41397.1,16805.2,0.00415591,0.00619187,0.00253659,76.5392,113.899,46.2377
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,2010,50-69 years,Females,yll,14843.8,22239.2,9862.61,0.00221643,0.00324716,0.00146411,40.841,61.1888,27.1358
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,2010,50-69 years,Females,yll,1398.94,1955.45,1042.72,0.000209139,0.000297918,0.00015635,3.84902,5.3802,2.86892
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,50-69 years,Females,yll,12113.9,22455.2,4039.22,0.0018108,0.00335206,0.000605442,33.33,61.7829,11.1135
United States,High-income North America,Occupational risk factors for injuries,Occupational injury,2010,50-69 years,Females,yll,-538.244,28.9294,-1054.53,-8.0459e-05,4.46637e-06,-0.00015575,-1.48092,0.0795959,-2.90142
United States,High-income North America,Sexual abuse and violence,Sexual abuse & violence,2010,50-69 years,Females,yll,53076.2,78616.0,29147.6,0.00793618,0.0117713,0.00424148,146.033,216.303,80.1962
United States,High-income North America,Childhood sexual abuse,Childhood sexual abuse,2010,50-69 years,Females,yll,14934.3,24077.6,8675.64,0.00223263,0.00359682,0.00128082,41.0899,66.2467,23.87
United States,High-income North America,Intimate partner violence,Intimate partner violence,2010,50-69 years,Females,yll,42338.6,68931.8,17638.3,0.00633123,0.0101821,0.00256087,116.49,189.658,48.5297
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,2010,70+ years,Females,yll,1058.24,2518.07,59.6143,0.000136674,0.000325976,7.80424e-06,6.41496,15.2643,0.361376
United States,High-income North America,Unimproved water source,Unimproved water,2010,70+ years,Females,yll,1014.6,2438.5,58.9667,0.00013104,0.000312982,7.71985e-06,6.15042,14.782,0.357451
United States,High-income North America,Unimproved sanitation,Sanitation,2010,70+ years,Females,yll,45.1802,125.043,0.880519,5.8324e-06,1.61014e-05,1.17413e-07,0.273878,0.758,0.00533762
United States,High-income North America,Ambient particulate matter pollution,Ambient PM pollution,2010,70+ years,Females,yll,292249.0,368315.0,228287.0,0.0377128,0.0469129,0.0297272,1771.59,2232.69,1383.85
United States,High-income North America,Ambient ozone pollution,Ozone,2010,70+ years,Females,yll,26199.8,47042.3,8235.91,0.00338378,0.00614004,0.00107514,158.821,285.166,49.9253
United States,High-income North America,Other environmental risks,Other environmental,2010,70+ years,Females,yll,80177.9,130881.0,43080.6,0.0103434,0.0167393,0.00551765,486.031,793.39,261.151
United States,High-income North America,Residential radon,Radon,2010,70+ years,Females,yll,24813.8,69277.2,2509.86,0.00320002,0.00893587,0.000321255,150.419,419.952,15.2145
United States,High-income North America,Lead exposure,Lead,2010,70+ years,Females,yll,55364.1,86231.2,30529.3,0.00714337,0.0109816,0.00393243,335.612,522.726,185.066
United States,High-income North America,Child and maternal undernutrition,Undernutrition,2010,70+ years,Females,yll,7738.57,11202.8,4242.34,0.000999189,0.00144421,0.000547709,46.9105,67.9106,25.7167
United States,High-income North America,Iron deficiency,Iron deficiency,2010,70+ years,Females,yll,7738.57,11202.8,4242.34,0.000999189,0.00144421,0.000547709,46.9105,67.9106,25.7167
United States,High-income North America,Tobacco smoking,Smoking,2010,70+ years,Females,yll,1291300.0,1509950.0,941417.0,0.166641,0.193101,0.122077,7827.73,9153.18,5706.78
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,70+ years,Females,yll,1257190.0,1472860.0,900142.0,0.162242,0.189297,0.117649,7621.0,8928.34,5456.58
United States,High-income North America,Second-hand smoke,Second-hand smoke,2010,70+ years,Females,yll,34103.0,70137.5,13619.9,0.00439885,0.00885765,0.00177458,206.729,425.167,82.5626
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,2010,70+ years,Females,yll,127251.0,240211.0,6914.56,0.016421,0.0308406,0.000897739,771.382,1456.14,41.9154
United States,High-income North America,Alcohol use,Alcohol use,2010,70+ years,Females,yll,122559.0,236675.0,2642.08,0.0158153,0.0303208,0.000352967,742.944,1434.7,16.016
United States,High-income North America,Drug use,Drug use,2010,70+ years,Females,yll,4691.44,10757.4,1972.2,0.000605729,0.00135708,0.000251126,28.4391,65.2105,11.9553
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,2010,70+ years,Females,yll,624957.0,789906.0,493068.0,0.0806841,0.102552,0.063737,3788.43,4788.34,2988.93
United States,High-income North America,High total cholesterol,High total cholesterol,2010,70+ years,Females,yll,529851.0,764767.0,340197.0,0.0683271,0.0967169,0.0436808,3211.91,4635.95,2062.24
United States,High-income North America,High blood pressure,High blood pressure,2010,70+ years,Females,yll,1567360.0,1931170.0,1237550.0,0.202266,0.244387,0.160628,9501.2,11706.6,7501.91
United States,High-income North America,High body-mass index,High body-mass index,2010,70+ years,Females,yll,1053420.0,1260470.0,861817.0,0.135969,0.161169,0.11107,6385.77,7640.84,5224.26
United States,High-income North America,Low bone mineral density,Low bone mineral density,2010,70+ years,Females,yll,32418.4,60043.2,6184.2,0.00418636,0.00766635,0.00079063,196.517,363.976,37.488
United States,High-income North America,Dietary risks,Dietary risks,2010,70+ years,Females,yll,2007510.0,2469160.0,1754880.0,0.25898,0.30415,0.229653,12169.3,14967.8,10637.9
United States,High-income North America,Diet low in fruits,Low fruit,2010,70+ years,Females,yll,591720.0,795362.0,395137.0,0.076349,0.101888,0.0509938,3586.95,4821.41,2395.29
United States,High-income North America,Diet low in vegetables,Low vegetables,2010,70+ years,Females,yll,317963.0,437878.0,208786.0,0.0410283,0.0553515,0.0270652,1927.46,2654.38,1265.64
United States,High-income North America,Diet low in whole grains,Low whole grains,2010,70+ years,Females,yll,185279.0,247165.0,131782.0,0.0239,0.031732,0.0170822,1123.15,1498.29,798.849
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,2010,70+ years,Females,yll,544966.0,800985.0,318964.0,0.070266,0.0990594,0.041345,3303.53,4855.5,1933.53
United States,High-income North America,Diet low in milk,Low milk,2010,70+ years,Females,yll,21413.9,41612.8,5570.53,0.00276845,0.00536534,0.00072835,129.809,252.253,33.7681
United States,High-income North America,Diet high in red meat,High red meat,2010,70+ years,Females,yll,7146.21,13879.4,1862.79,0.00092307,0.00177723,0.000240047,43.3197,84.1354,11.2921
United States,High-income North America,Diet high in processed meat,High processed meat,2010,70+ years,Females,yll,237631.0,469940.0,51639.1,0.0306477,0.0608329,0.00670981,1440.5,2848.74,313.031
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,70+ years,Females,yll,65982.9,98314.6,41119.6,0.00852352,0.0125119,0.00530874,399.982,595.974,249.263
United States,High-income North America,Diet low in fiber,Low fiber,2010,70+ years,Females,yll,176650.0,293249.0,80113.8,0.0227884,0.0367526,0.0102712,1070.84,1777.65,485.642
United States,High-income North America,Diet low in calcium,Low calcium,2010,70+ years,Females,yll,12659.0,20603.0,8005.32,0.0016361,0.00271807,0.00103527,76.738,124.894,48.5275
United States,High-income North America,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,70+ years,Females,yll,277636.0,398005.0,195683.0,0.0358001,0.0492326,0.0255159,1683.0,2412.67,1186.21
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,2010,70+ years,Females,yll,108245.0,175492.0,52094.7,0.0139565,0.0223055,0.0065901,656.174,1063.81,315.793
United States,High-income North America,Diet high in trans fatty acids,High trans fat,2010,70+ years,Females,yll,253992.0,372799.0,173867.0,0.0327459,0.0466884,0.0224704,1539.68,2259.88,1053.97
United States,High-income North America,Diet high in sodium,High sodium,2010,70+ years,Females,yll,395780.0,559692.0,239679.0,0.0510625,0.0707236,0.0308153,2399.18,3392.8,1452.91
United States,High-income North America,Physical inactivity and low physical activity,Physical inactivity,2010,70+ years,Females,yll,736228.0,922286.0,608941.0,0.0950027,0.115152,0.0794515,4462.95,5590.82,3691.35
United States,High-income North America,Occupational risks,Occupational risks,2010,70+ years,Females,yll,9783.85,14347.3,5741.66,0.00126273,0.00185158,0.000752222,59.3088,86.9722,34.8054
United States,High-income North America,Occupational carcinogens,Occupational carcinogens,2010,70+ years,Females,yll,6361.88,9326.74,3666.71,0.00082082,0.00120665,0.000472164,38.5651,56.5379,22.2273
United States,High-income North America,Occupational asthmagens,Occupational asthmagens,2010,70+ years,Females,yll,97.4638,147.242,71.0711,1.2595e-05,1.86511e-05,9.09183e-06,0.590817,0.892565,0.430827
United States,High-income North America,"Occupational particulate matter, gases, and fumes",Occupational particulates,2010,70+ years,Females,yll,3338.65,6044.23,1089.89,0.000431145,0.000802771,0.000140203,20.2386,36.6396,6.60683
United States,High-income North America,Occupational risk factors for injuries,Occupational injury,2010,70+ years,Females,yll,-14.1451,0.806302,-27.9248,-1.829e-06,1.03754e-07,-3.62303e-06,-0.0857462,0.00488773,-0.169277
United States,High-income North America,Sexual abuse and violence,Sexual abuse & violence,2010,70+ years,Females,yll,5299.14,9318.18,2864.45,0.000685539,0.00120855,0.000363225,32.1229,56.486,17.364
United States,High-income North America,Childhood sexual abuse,Childhood sexual abuse,2010,70+ years,Females,yll,1155.13,2087.82,653.519,0.000149409,0.000273144,8.25849e-05,7.00227,12.6562,3.96157
United States,High-income North America,Intimate partner violence,Intimate partner violence,2010,70+ years,Females,yll,4438.46,8169.91,1949.27,0.000574222,0.00105969,0.000250078,26.9055,49.5252,11.8163
United States,High-income North America,Unimproved water and sanitation,Water & sanitation,2010,Age-standardized,Females,yll,7.48701e-06,1.69704e-05,4.51696e-07,1.08043e-11,2.39946e-11,6.97141e-13,0.748701,1.69704,0.0451696
United States,High-income North America,Unimproved water source,Unimproved water,2010,Age-standardized,Females,yll,7.17853e-06,1.62112e-05,4.44424e-07,1.03595e-11,2.29716e-11,6.86429e-13,0.717853,1.62112,0.0444424
United States,High-income North America,Unimproved sanitation,Sanitation,2010,Age-standardized,Females,yll,3.19371e-07,8.29729e-07,7.02426e-09,4.60488e-13,1.20354e-12,1.01718e-14,0.0319371,0.0829729,0.000702426
United States,High-income North America,Ambient particulate matter pollution,Ambient PM pollution,2010,Age-standardized,Females,yll,0.00265066,0.00315748,0.00223444,1.98425e-09,2.31126e-09,1.70469e-09,265.066,315.748,223.444
United States,High-income North America,Ambient ozone pollution,Ozone,2010,Age-standardized,Females,yll,0.000170423,0.000304853,5.60689e-05,9.62462e-11,1.72008e-10,3.11732e-11,17.0423,30.4853,5.60689
United States,High-income North America,Other environmental risks,Other environmental,2010,Age-standardized,Females,yll,0.000841561,0.00149013,0.000420223,6.81189e-10,1.15623e-09,3.3963e-10,84.1561,149.013,42.0223
United States,High-income North America,Residential radon,Radon,2010,Age-standardized,Females,yll,0.000335396,0.000910483,3.41131e-05,2.20173e-10,5.87012e-10,2.18016e-11,33.5396,91.0483,3.41131
United States,High-income North America,Lead exposure,Lead,2010,Age-standardized,Females,yll,0.000506165,0.000772762,0.000285207,4.61015e-10,7.3982e-10,2.48714e-10,50.6165,77.2762,28.5207
United States,High-income North America,Child and maternal undernutrition,Undernutrition,2010,Age-standardized,Females,yll,6.55534e-05,8.68559e-05,3.66752e-05,1.28288e-10,2.21954e-10,6.27871e-11,6.55534,8.68559,3.66752
United States,High-income North America,Childhood underweight,Childhood underweight,2010,Age-standardized,Females,yll,6.19169e-06,1.09972e-05,2.9531e-06,2.62044e-11,4.9725e-11,1.15236e-11,0.619169,1.09972,0.29531
United States,High-income North America,Iron deficiency,Iron deficiency,2010,Age-standardized,Females,yll,5.15811e-05,6.49274e-05,2.69574e-05,5.95296e-11,7.75197e-11,2.83873e-11,5.15811,6.49274,2.69574
United States,High-income North America,Vitamin A deficiency,Vitamin A deficiency,2010,Age-standardized,Females,yll,4.56769e-07,1.06764e-06,1.27431e-07,2.17859e-12,5.18197e-12,5.98408e-13,0.0456769,0.106764,0.0127431
United States,High-income North America,Zinc deficiency,Zinc deficiency,2010,Age-standardized,Females,yll,7.3724e-06,2.07914e-05,9.24515e-08,4.06436e-11,1.17821e-10,5.53947e-13,0.73724,2.07914,0.00924515
United States,High-income North America,Tobacco smoking,Smoking,2010,Age-standardized,Females,yll,0.0136479,0.0163219,0.0109447,9.24141e-09,1.11079e-08,7.76881e-09,1364.79,1632.19,1094.47
United States,High-income North America,"Tobacco smoking, excluding second-hand smoke",Smoking (excluding SHS),2010,Age-standardized,Females,yll,0.0133882,0.0161454,0.0107302,8.98148e-09,1.08837e-08,7.5267e-09,1338.82,1614.54,1073.02
United States,High-income North America,Second-hand smoke,Second-hand smoke,2010,Age-standardized,Females,yll,0.000259768,0.000497845,0.000116147,2.59929e-10,4.34659e-10,1.41112e-10,25.9768,49.7845,11.6147
United States,High-income North America,Alcohol and drug use,Alcohol & drug use,2010,Age-standardized,Females,yll,0.00532012,0.00649442,0.00404929,8.64109e-09,1.04928e-08,6.78478e-09,532.012,649.442,404.929
United States,High-income North America,Alcohol use,Alcohol use,2010,Age-standardized,Females,yll,0.00362603,0.00453847,0.00274941,5.16102e-09,6.41447e-09,4.13571e-09,362.603,453.847,274.941
United States,High-income North America,Drug use,Drug use,2010,Age-standardized,Females,yll,0.0018498,0.00265115,0.000990853,3.65105e-09,5.13028e-09,2.06466e-09,184.98,265.115,99.0853
United States,High-income North America,High fasting plasma glucose,High fasting plasma glucose,2010,Age-standardized,Females,yll,0.00527276,0.00661274,0.00412008,3.66207e-09,4.63165e-09,2.86117e-09,527.276,661.273,412.008
United States,High-income North America,High total cholesterol,High total cholesterol,2010,Age-standardized,Females,yll,0.00415831,0.00571256,0.00279333,2.74312e-09,3.6359e-09,1.87161e-09,415.831,571.256,279.333
United States,High-income North America,High blood pressure,High blood pressure,2010,Age-standardized,Females,yll,0.00871578,0.0111623,0.00635473,4.82635e-09,6.31821e-09,3.31617e-09,871.578,1116.23,635.473
United States,High-income North America,High body-mass index,High body-mass index,2010,Age-standardized,Females,yll,0.0111334,0.0129659,0.00953614,8.46261e-09,9.64932e-09,7.22327e-09,1113.34,1296.59,953.614
United States,High-income North America,Low bone mineral density,Low bone mineral density,2010,Age-standardized,Females,yll,0.000165397,0.000270122,5.19751e-05,8.21721e-11,1.3294e-10,2.71538e-11,16.5397,27.0122,5.19751
United States,High-income North America,Dietary risks,Dietary risks,2010,Age-standardized,Females,yll,0.0150528,0.017826,0.0136126,1.03431e-08,1.13667e-08,9.36746e-09,1505.28,1782.6,1361.26
United States,High-income North America,Diet low in fruits,Low fruit,2010,Age-standardized,Females,yll,0.0056389,0.00710592,0.00418377,4.1485e-09,5.09681e-09,3.09335e-09,563.89,710.592,418.377
United States,High-income North America,Diet low in vegetables,Low vegetables,2010,Age-standardized,Females,yll,0.00278864,0.00368436,0.00193439,2.13058e-09,2.79228e-09,1.44539e-09,278.864,368.436,193.439
United States,High-income North America,Diet low in whole grains,Low whole grains,2010,Age-standardized,Females,yll,0.00174475,0.00221562,0.0012795,1.36205e-09,1.71533e-09,1.01648e-09,174.475,221.562,127.95
United States,High-income North America,Diet low in nuts and seeds,Low nuts and seeds,2010,Age-standardized,Females,yll,0.00402367,0.00554482,0.00248486,2.72911e-09,3.61003e-09,1.75657e-09,402.367,554.482,248.486
United States,High-income North America,Diet low in milk,Low milk,2010,Age-standardized,Females,yll,0.000262063,0.000474312,6.83091e-05,1.99192e-10,3.58144e-10,5.17571e-11,26.2063,47.4312,6.83091
United States,High-income North America,Diet high in red meat,High red meat,2010,Age-standardized,Females,yll,8.69954e-05,0.000161919,2.30397e-05,6.58113e-11,1.21894e-10,1.71376e-11,8.69954,16.1919,2.30397
United States,High-income North America,Diet high in processed meat,High processed meat,2010,Age-standardized,Females,yll,0.00210462,0.00406597,0.000488646,1.5259e-09,2.86226e-09,3.72768e-10,210.462,406.597,48.8646
United States,High-income North America,Diet high in sugar-sweetened beverages,High sweetened beverages,2010,Age-standardized,Females,yll,0.000839332,0.00119233,0.000532284,7.90603e-10,1.13517e-09,5.09841e-10,83.9332,119.233,53.2284
United States,High-income North America,Diet low in fiber,Low fiber,2010,Age-standardized,Females,yll,0.00158106,0.00246294,0.000735969,1.16952e-09,1.78179e-09,5.55461e-10,158.106,246.294,73.5969
United States,High-income North America,Diet low in calcium,Low calcium,2010,Age-standardized,Females,yll,0.000168831,0.000247675,0.000114212,1.32167e-10,1.902e-10,9.11242e-11,16.8831,24.7675,11.4212
United States,High-income North America,Diet low in seafood omega-3 fatty acids,Low omega-3,2010,Age-standardized,Females,yll,0.00226032,0.00305219,0.00164154,1.59295e-09,2.10474e-09,1.17186e-09,226.032,305.219,164.154
United States,High-income North America,Diet low in polyunsaturated fatty acids,Low PUFA,2010,Age-standardized,Females,yll,0.000878666,0.0013728,0.000414623,6.22435e-10,9.78531e-10,2.90737e-10,87.8666,137.28,41.4623
United States,High-income North America,Diet high in trans fatty acids,High trans fat,2010,Age-standardized,Females,yll,0.00216999,0.00300184,0.00151489,1.55801e-09,2.0994e-09,1.09602e-09,216.999,300.185,151.489
United States,High-income North America,Diet high in sodium,High sodium,2010,Age-standardized,Females,yll,0.00297675,0.00405815,0.00188778,1.94642e-09,2.60051e-09,1.29383e-09,297.675,405.815,188.778
United States,High-income North America,Physical inactivity and low physical activity,Physical inactivity,2010,Age-standardized,Females,yll,0.00670698,0.00802922,0.00578907,4.94331e-09,5.68738e-09,4.25061e-09,670.698,802.922,578.907
